d,c_d
129.000000000000,256.000000000000
130.000000000000,258.000000000000
131.000000000000,260.000000000000
132.000000000000,262.000000000000
133.000000000000,264.000000000000
134.000000000000,266.000000000000
135.000000000000,268.000000000000
136.000000000000,270.000000000000
137.000000000000,272.000000000000
138.000000000000,274.000000000000
139.000000000000,276.000000000000
140.000000000000,278.000000000000
141.000000000000,280.000000000000
142.000000000000,282.000000000000
143.000000000000,284.000000000000
144.000000000000,286.000000000000
145.000000000000,288.000000000000
146.000000000000,290.000000000000
147.000000000000,292.000000000000
148.413159102577,294.826318205153
244.691932264220,487.383864528441
403.428793492735,804.857586985470
665.141633044362,1328.28326608872
1096.63315842846,2191.26631685692
1808.04241445606,3614.08482891213
2980.95798704173,5959.91597408346
4914.76884029913,9827.53768059827
8103.08392757538,16204.1678551508
13359.7268296619,26717.4536593237
22026.4657948067,44050.9315896134
36315.5026742466,72629.0053484933
59874.1417151978,119746.283430396
98715.7710107605,197429.542021521
162754.791419004,325507.582838008
268337.286520874,536672.573041749
442413.392008920,884824.784017841
729416.369847701,1.45883073969540e6
1.20260428416478e6,2.40520656832955e6
1.98275926353757e6,3.96551652707514e6
3.26901737247211e6,6.53803274494422e6
5.38969847628301e6,1.07793949525660e7
8.88611052050787e6,1.77722190410157e7
1.46507194289535e7,2.93014368579070e7
2.41549527535753e7,4.83099035071506e7
3.98247843975762e7,7.96495667951525e7
6.56599691373305e7,1.31319936274661e8
1.08254987750231e8,2.16509973500462e8
1.78482300963187e8,3.56964599926374e8
2.94267566041509e8,5.88535130083018e8
4.85165195409790e8,9.70330388819581e8
7.99902177475505e8,1.59980435295101e9
1.31881573448321e9,2.63763146696643e9
2.17435955357649e9,4.34871910515298e9
3.58491284613159e9,7.16982569026318e9
5.91052206302329e9,1.18210441240466e10
9.74480344624890e9,1.94896068904978e10
1.60664647206225e10,3.21329294392450e10
2.64891221298435e10,5.29782442576869e10
4.36731790976464e10,8.73463581932928e10
7.20048993373859e10,1.44009798672772e11
1.18716009132170e11,2.37432018262339e11
1.95729609428839e11,3.91459218855678e11
3.22703570371155e11,6.45407140740310e11
5.32048240601799e11,1.06409648120160e12
8.77199251318765e11,1.75439850263553e12
1.44625706429148e12,2.89251412858095e12
2.38447478479768e12,4.76894956959336e12
3.93133429714404e12,7.86266859428608e12
6.48167447793432e12,1.29633489558666e13
1.06864745815245e13,2.13729491630469e13
1.76190179513556e13,3.52380359027093e13
2.90488496652474e13,5.80976993304929e13
4.78934563324637e13,9.57869126649255e13
7.89629601826807e13,1.57925920365359e14
1.30187912050633e14,2.60375824101264e14
2.14643579785916e14,4.29287159571830e14
3.53887435612260e14,7.07774871224518e14
5.83461742527455e14,1.16692348505491e15
9.61965785544776e14,1.92393157108955e15
1.58601345231343e15,3.17202690462686e15
2.61489411444570e15,5.22978822889139e15
4.31123154711520e15,8.62246309423039e15
7.10801915464224e15,1.42160383092845e16
1.17191423728026e16,2.34382847456052e16
1.93215993044028e16,3.86431986088057e16
3.18559317571138e16,6.37118635142275e16
5.25215522859252e16,1.05043104571850e17
8.65934004239937e16,1.73186800847987e17
1.42768381181292e17,2.85536762362584e17
2.35385266837020e17,4.70770533674040e17
3.88084696243620e17,7.76169392487241e17
6.39843493530055e17,1.27968698706011e18
1.05492357770208e18,2.10984715540416e18
1.73927494152050e18,3.47854988304100e18
2.86757959168057e18,5.73515918336114e18
4.72783946822935e18,9.45567893645869e18
7.79488949572531e18,1.55897789914506e19
1.28516001143593e19,2.57032002287186e19
2.11887064710764e19,4.23774129421528e19
3.49342710574851e19,6.98685421149702e19
5.75968757688795e19,1.15193751537759e20
9.49611942060245e19,1.89922388412049e20
1.56564540778558e20,3.13129081557117e20
2.58131288619007e20,5.16262577238014e20
4.25586546179390e20,8.51173092358781e20
7.01673591209763e20,1.40334718241953e21
1.15686417491608e21,2.31372834983217e21
1.90734657249510e21,3.81469314499020e21
3.14468286466965e21,6.28936572933931e21
5.18470552858707e21,1.03694110571741e22
8.54813428729806e21,1.70962685745961e22
1.40934908242694e22,2.81869816485388e22
2.32362381003900e22,4.64724762007800e22
3.83100800071658e22,7.66201600143315e22
6.31626437900379e22,1.26325287580076e23
1.04137594330291e23,2.08275188660582e23
1.71693866851892e23,3.43387733703783e23
2.83075330327469e23,5.66150660654939e23
4.66712318321364e23,9.33424636642728e23
7.69478526514202e23,1.53895705302840e24
1.26865561401096e24,2.53731122802191e24
2.09165949601300e24,4.18331899202599e24
3.44856350213854e24,6.89712700427707e24
5.68571999933593e24,1.13714399986719e25
9.37416750215027e24,1.87483350043005e25
1.54553893559010e25,3.09107787118021e25
2.54816291780264e25,5.09632583560528e25
4.20121040379051e25,8.40242080758103e25
6.92662495541609e25,1.38532499108322e26
1.14200738981568e26,2.28401477963137e26
1.88285187488585e26,3.76570374977170e26
3.10429793570192e26,6.20859587140384e26
5.11812203718225e26,1.02362440743645e27
8.43835666874145e26,1.68767133374829e27
1.39124981295083e27,2.78249962590166e27
2.29378315946961e27,4.58756631893922e27
3.78180908539129e27,7.56361817078258e27
6.23514908081162e27,1.24702981616232e28
1.02800229155205e28,2.05600458310409e28
1.69488924441033e28,3.38977848882067e28
2.79439994874019e28,5.58879989748037e28
4.60718663433129e28,9.21437326866258e28
7.59596660210733e28,1.51919332042147e29
1.25236317084221e29,2.50472634168443e29
2.06479779840902e29,4.12959559681803e29
3.40427604993174e29,6.80855209986348e29
5.61270233485747e29,1.12254046697149e30
9.25378172558779e29,1.85075634511756e30
1.52569067653927e30,3.05138135307854e30
2.51543867091917e30,5.03087734183833e30
4.14725724188609e30,8.29451448377218e30
6.83767122976274e30,1.36753424595255e31
1.12734139985641e31,2.25468279971283e31
1.85867174528413e31,3.71734349056826e31
3.06443164169927e31,6.12886328339854e31
5.05239363027610e31,1.01047872605522e32
8.32998884618605e31,1.66599776923721e32
1.37338297954018e32,2.74676595908035e32
2.26432573118541e32,4.52865146237081e32
3.73324199679900e32,7.46648399359800e32
6.15507548879353e32,1.23101509775871e33
1.01480038811389e33,2.02960077622778e33
1.67312298539811e33,3.34624597079623e33
2.75851345452317e33,5.51702690904634e33
4.54801980798484e33,9.09603961596968e33
7.49841699699012e33,1.49968339939802e34
1.23627995995170e34,2.47255991990340e34
2.03828106651267e34,4.07656213302534e34
3.36055735002478e34,6.72111470004956e34
5.54062238439351e34,1.10812447687870e35
9.13494197806684e34,1.82698839561337e35
1.50609731458503e35,3.01219462917006e35
2.48313467830068e35,4.96626935660136e35
4.09399696212745e35,8.18799392425491e35
6.74985987364124e35,1.34997197472825e36
1.11286375479176e36,2.22572750958352e36
1.83480214391639e36,3.66960428783277e36
3.02507732220114e36,6.05015464440229e36
4.98750932662561e36,9.97501865325122e36
8.22301271462291e36,1.64460254292458e37
1.35574559718364e37,2.71149119436728e37
2.23524660373471e37,4.47049320746943e37
3.68529862083765e37,7.37059724167529e37
6.07603022505687e37,1.21520604501137e38
1.00176802734682e38,2.00353605469363e38
1.65163625499400e38,3.30327250998800e38
2.72308782506811e38,5.44617565013622e38
4.48961281917435e38,8.97922563834869e38
7.40212015218071e38,1.48042403043614e39
1.22040329431784e39,2.44080658863568e39
2.01210487017433e39,4.02420974034867e39
3.31740009833574e39,6.63480019667149e39
5.46946810554884e39,1.09389362110977e40
9.01762840503430e39,1.80352568100686e40
1.48675557626497e40,2.97351115252994e40
2.45124554292009e40,4.90249108584017e40
4.04142066632123e40,8.08284133264246e40
6.66317621641090e40,1.33263524328218e41
1.09857203584198e41,2.19714407168397e41
1.81123908288902e41,3.62247816577805e41
2.98622840228253e41,5.97245680456505e41
4.92345828601206e41,9.84691657202412e41
8.11741040155288e41,1.62348208031058e42
1.33833471920427e42,2.67666943840854e42
2.20654091886856e42,4.41308183773713e42
3.63797094760880e42,7.27594189521761e42
5.99800008351174e42,1.19960001670235e43
9.88903031934695e42,1.97780606386939e43
1.63042546341058e43,3.26085092682116e43
2.68811714181614e43,5.37623428363227e43
4.43195590984590e43,8.86391181969179e43
7.30705997936807e43,1.46141199587361e44
1.20473052142658e44,2.40946104285315e44
1.98626483613765e44,3.97252967227531e44
3.27479708458386e44,6.54959416916771e44
5.39922761058017e44,1.07984552211603e45
8.90182140691495e44,1.78036428138299e45
1.46766223015544e45,2.93532446031088e45
2.41976593706046e45,4.83953187412093e45
3.98951957054722e45,7.97903914109443e45
6.57760577583564e45,1.31552115516713e46
1.08446385529002e46,2.16892771058005e46
1.78797862552213e46,3.57595725104425e46
2.94787839145551e46,5.89575678291102e46
4.86022980742998e46,9.72045961485996e46
8.01316426400059e46,1.60263285280012e47
1.32114743676719e47,2.64229487353438e47
2.17820388072902e47,4.35640776145804e47
3.59125107007950e47,7.18250214015900e47
5.92097202766467e47,1.18419440553293e48
9.76203252523121e47,1.95240650504624e48
1.60948706696152e48,3.21897413392304e48
2.65359556221622e48,5.30719112443243e48
4.37503944726134e48,8.75007889452268e48
7.21322059685190e48,1.44264411937038e49
1.18925902282820e49,2.37851804565640e49
1.96075664730890e49,3.92151329461781e49
3.23274119108486e49,6.46548238216972e49
5.32988916441007e49,1.06597783288201e50
8.78750163583702e49,1.75750032716740e50
1.44881408633167e50,2.89762817266333e50
2.38869060142499e50,4.77738120284998e50
3.93828500369087e50,7.87657000738173e50
6.49313425566446e50,1.29862685113289e51
1.07053685608256e51,2.14107371216513e51
1.76501688569177e51,3.53003377138353e51
2.91002088258491e51,5.82004176516982e51
4.79781332729930e51,9.59562665459860e51
7.91025688556692e51,1.58205137711338e52
1.30418087839363e52,2.60836175678726e52
2.15023075504796e52,4.30046151009592e52
3.54513118276117e52,7.09026236552233e52
5.84493318844064e52,1.16898663768813e53
9.63666567360320e52,1.92733313472064e53
1.58881756746954e53,3.17763513493908e53
2.61951731874906e53,5.23903463749813e53
4.31885392238895e53,8.63770784477790e53
7.12058632688934e53,1.42411726537787e54
1.17398621369989e54,2.34797242739979e54
1.93557604203572e54,3.87115208407145e54
3.19122539156186e54,6.38245078312372e54
5.26144118266639e54,1.05228823653328e55
8.67464999239971e54,1.73492999847994e55
1.43020799583481e55,2.86041599166962e55
2.35801434425825e55,4.71602868851650e55
3.88770840599459e55,7.77541681198919e55
6.40974754324298e55,1.28194950864860e56
1.05678871143626e56,2.11357742287252e56
1.74235002718074e56,3.48470005436148e56
2.87264955081783e56,5.74529910163566e56
4.73619841770053e56,9.47239683540106e56
7.80867107351915e56,1.56173421470383e57
1.28743220948118e57,2.57486441896237e57
2.12261686835609e57,4.24523373671218e57
3.49960358040558e57,6.99920716081116e57
5.76987086203300e57,1.15397417240660e58
9.51290881942670e57,1.90258176388534e58
1.56841351168196e58,3.13682702336393e58
2.58587671796354e58,5.17175343592708e58
4.26338994831472e58,8.52677989662944e58
7.02914169307560e58,1.40582833861512e59
1.15890954241389e59,2.31781908482777e59
1.91071881339513e59,3.82143762679025e59
3.15024274997145e59,6.30048549994290e59
5.19387222974680e59,1.03877444594936e60
8.56324762248225e59,1.71264952449645e60
1.41184085014588e60,2.82368170029176e60
2.32773204047886e60,4.65546408095772e60
3.83778132762771e60,7.67556265525542e60
6.32743170715559e60,1.26548634143112e61
1.04321712444898e61,2.08643424889797e61
1.71997426303766e61,3.43994852607532e61
2.83575815252697e61,5.67151630505394e61
4.67537478463252e61,9.35074956926503e61
7.70838985591866e61,1.54167797118373e62
1.27089863183022e62,2.54179726366044e62
2.09535760720217e62,4.19071521440435e62
3.45466065671755e62,6.90932131343509e62
5.69577250778109e62,1.13915450155622e63
9.39074128664770e62,1.87814825732954e63
1.54827149069379e63,3.09654298138759e63
2.55266813952546e63,5.10533627905091e63
4.20863825867414e63,8.41727651734828e63
6.93887141775840e63,1.38777428355168e64
1.14402649011114e64,2.28805298022229e64
1.88618080849065e64,3.77236161698130e64
3.10978641934490e64,6.21957283868981e64
5.12717101690833e64,1.02543420338167e65
8.45327591409397e64,1.69065518281879e65
1.39370958066638e65,2.78741916133276e65
2.29783863082322e65,4.59567726164643e65
3.78849542727470e65,7.57699085454939e65
6.24617299489796e65,1.24923459897959e66
1.02981982771610e66,2.05963965543220e66
1.69788585494427e66,3.39577170988855e66
2.79934052426750e66,5.59868104853499e66
4.61533226629267e66,9.23066453258534e66
7.60939647878535e66,1.52187929575707e67
1.25457738317641e67,2.50915476635281e67
2.06844841738225e67,4.13689683476449e67
3.41029490308413e67,6.82058980616826e67
5.62262574607503e67,1.12452514921501e68
9.27014266474009e67,1.85402853294802e68
1.52838813937817e68,3.05677627875635e68
2.51988603527859e68,5.03977207055718e68
4.15458970610402e68,8.30917941220804e68
6.84976041948550e68,1.36995208389710e69
1.12933457028056e69,2.25866914056111e69
1.86195792775854e69,3.72391585551709e69
3.06984964064424e69,6.13969928128848e69
5.06132640038131e69,1.01226528007626e70
8.34471649426477e69,1.66894329885295e70
1.37581115820565e70,2.75162231641131e70
2.26832912100024e70,4.53665824200048e70
3.73984247074162e70,7.47968494148324e70
6.16595783057943e70,1.23319156611589e71
1.01659458295163e71,2.03318916590327e71
1.67608111259088e71,3.35216222518177e71
2.76339058174732e71,5.52678116349465e71
4.55606083137922e71,9.11212166275843e71
7.51167440329862e71,1.50233488065972e72
1.23846573672921e72,2.47693147345843e72
2.04188480317876e72,4.08376960635752e72
3.36649890732016e72,6.73299781464033e72
5.55041835628749e72,1.11008367125750e73
9.15109280529563e72,1.83021856105913e73
1.50876013582418e73,3.01752027164836e73
2.48752492831774e73,4.97504985663549e73
4.10123526071427e73,8.20247052142855e73
6.76179381048501e73,1.35235876209700e74
1.11483132834351e74,2.22966265668702e74
1.83804612428282e74,3.67609224856565e74
3.03042574163302e74,6.06085148326605e74
4.99632737950758e74,9.99265475901516e74
8.23755122597558e74,1.64751024519512e75
1.35814259247478e75,2.71628518494957e75
2.23919858085699e75,4.47839716171399e75
3.69181432958047e75,7.38362865916093e75
6.08677281265485e75,1.21735456253097e76
1.00353918061433e76,2.00707836122866e76
1.65455639305982e76,3.30911278611965e76
2.72790231881061e76,5.45580463762122e76
4.49755057741526e76,8.99510115483052e76
7.41520730303418e76,1.48304146060684e77
1.22256100071634e77,2.44512200143268e77
2.01566232660946e77,4.03132465321892e77
3.32326535242993e77,6.64653070485986e77
5.47913827473198e77,1.09582765494640e78
9.03357181865782e77,1.80671436373156e78
1.48938420078184e78,2.97876840156368e78
2.45557941207373e78,4.91115882414745e78
4.04856600857927e78,8.09713201715854e78
6.67495689417816e78,1.33499137883563e79
1.10051434124380e79,2.20102868248760e79
1.81444140311919e79,3.62888280623838e79
2.99150813576160e79,5.98301627152319e79
4.93216309490263e79,9.86432618980526e79
8.13176220512814e79,1.62635244102563e80
1.34070093158701e80,2.68140186317403e80
2.21044214355499e80,4.42088428710998e80
3.64440297973110e80,7.28880595946219e80
6.00860471168559e80,1.20172094233712e81
9.90651439538504e80,1.98130287907701e81
1.63330810021683e81,3.26661620043367e81
2.69286980643431e81,5.38573961286862e81
4.43979172909438e81,8.87958345818876e81
7.31997906123641e81,1.46399581224728e82
1.20686051793400e82,2.41372103586800e82
1.98977660668596e82,3.97955321337193e82
3.28058701538467e82,6.56117403076934e82
5.40877359264735e82,1.08175471852947e83
8.91756007059884e82,1.78351201411977e83
1.47025709711425e83,2.94051419422849e83
2.42404414941008e83,4.84808829882016e83
3.99657315024860e83,7.99314630049720e83
6.58923516272388e83,1.31784703254478e84
1.08638121704281e84,2.17276243408562e84
1.79113982062757e84,3.58227964125514e84
2.95309032106669e84,5.90618064213338e84
4.86882282664132e84,9.73764565328264e84
8.02733175755387e84,1.60546635151077e85
1.32348326156457e85,2.64696652312914e85
2.18205500475709e85,4.36411000951418e85
3.59760050018068e85,7.19520100036136e85
5.93144046812931e85,1.18628809362586e86
9.77929206569632e85,1.95585841313926e86
1.61233268411025e86,3.22466536822050e86
2.65828719173760e86,5.31657438347520e86
4.38277463664749e86,8.76554927329499e86
7.22597376812575e86,1.44519475362515e87
1.19136166530301e87,2.38272333060602e87
1.96422331868180e87,3.92844663736359e87
3.23845676591587e87,6.47691353183175e87
5.33931255420825e87,1.06786251084165e88
8.80303817903937e87,1.76060763580787e88
1.45137562925675e88,2.90275125851351e88
2.39291387173139e88,4.78582774346278e88
3.94524799927694e88,7.89049599855389e88
6.50461429459502e88,1.30092285891900e89
1.07242959451989e89,2.14485918903978e89
1.76813748381326e89,3.53627496762652e89
2.91516587908512e89,5.83033175817025e89
4.80629599246688e89,9.61259198493376e89
7.92424243606093e89,1.58484848721219e90
1.30648670585183e90,2.61297341170365e90
2.15403242182485e90,4.30806484364969e90
3.55139907164034e90,7.10279814328067e90
5.85526719015811e90,1.17105343803162e91
9.65370356204625e90,1.93074071240925e91
1.59162664037792e91,3.18325328075585e91
2.62414869700407e91,5.24829739400813e91
4.32648977423063e91,8.65297954846126e91
7.13317571824064e91,1.42663514364813e92
1.17606185343050e92,2.35212370686100e92
1.93899819340988e92,3.87799638681976e92
3.19686756532399e92,6.39373513064799e92
5.27074355456100e92,1.05414871091220e93
8.68998701081032e92,1.73799740216206e93
1.43273664268308e93,2.86547328536616e93
2.36218337810308e93,4.72436675620617e93
3.89458198077284e93,7.78916396154567e93
6.42108015218561e93,1.28421603043712e94
1.05865714277788e94,2.11731428555577e94
1.74543054967652e94,3.49086109935304e94
2.87772847378149e94,5.75545694756299e94
4.74457214602297e94,9.48914429204593e94
7.82247701751942e94,1.56449540350388e95
1.28970842483472e95,2.57941684966943e95
2.12636971302615e95,4.25273942605231e95
3.50579097523875e95,7.01158195047750e95
5.78007215150467e95,1.15601443030093e96
9.52972790236720e95,1.90594558047344e96
1.57118650966173e96,3.14237301932346e96
2.59044861871639e96,5.18089723743278e96
4.27092773833348e96,8.54185547666696e96
7.04156940781360e96,1.40831388156272e97
1.16095852617736e97,2.32191705235472e97
1.91409701650928e97,3.82819403301856e97
3.15581246530251e97,6.31162493060502e97
5.20305513788485e97,1.04061102757697e98
8.57838767845635e97,1.71567753569127e98
1.41433702337829e98,2.82867404675657e98
